Date,Cow,Body Weight (kg),Daily Hay Dry matter (kg),hay intake fresh
2022-01-10,Cow 30,427.5476221158942,30.0530989706075,54.23241396534024
2022-01-19,Cow 50,469.8426055104703,25.73671771536832,47.50570550942683
2022-01-01,Cow 31,397.6859901339205,26.78441539702325,52.85949847420085
2022-02-14,Cow 55,552.320540250098,20.31717052792516,47.6300814458199
2022-01-31,Cow 37,570.2217676010465,20.088662317598946,43.7103074254486
2022-01-30,Cow 39,483.426885771376,13.54485038467956,29.29707261551808
2022-01-02,Cow 33,375.2213105146815,17.617320668201412,80.67585832993109
2022-02-06,Cow 55,513.9872838190789,31.807961549063343,51.00927915111289
2022-01-31,Cow 47,260.9092753235634,16.43708206713721,57.72829954827269
2022-02-03,Cow 23,472.044264762592,19.11251435260456,43.03488958710111
2022-01-27,Cow 7,486.1495831708848,27.40431535254843,45.85474754747092
2022-02-12,Cow 10,500.8104162679367,11.615758825399318,30.401942190848885
2022-02-04,Cow 1,342.1655483864273,21.128084397409065,59.326959918533966
2022-01-02,Cow 60,375.5724120450376,20.87873211540134,50.04330264615432
2022-02-25,Cow 55,446.9026119793703,11.33377758623985,44.46834572063112
2022-01-07,Cow 9,553.3187062337499,19.03149083106645,57.31478298605853
2022-01-18,Cow 37,453.79979300259913,14.718794054782904,51.07044732388117
2022-01-01,Cow 47,398.176942695659,20.61361700386826,47.45845444260611
2022-01-08,Cow 42,412.907085482162,25.03140807984967,52.40010189761972
2022-01-04,Cow 44,506.4375262968969,23.443241553187807,48.49466217180709
2022-01-11,Cow 10,616.9886467117691,30.415827085581967,47.10170633191809
2022-01-13,Cow 23,413.9938160373428,11.284552403079218,31.58115973544093
2022-01-27,Cow 57,383.2006619208396,18.66006438217857,49.53305169794083
2022-02-22,Cow 3,528.2212617871204,27.72610062465052,50.964178328534246
2022-01-28,Cow 60,398.7611044538415,14.38074285817655,45.11874554184234
2022-02-09,Cow 56,511.03404884287033,23.955906625128847,41.62601286626592
2022-01-31,Cow 22,314.6347945666714,25.151328619040708,53.18335986443294
2022-01-20,Cow 51,401.7719102426713,20.28404417554862,64.25271201421764
2022-02-01,Cow 13,477.7545735825202,25.40171235814987,51.9981246434597
2022-01-27,Cow 17,262.990167835806,26.456826693706414,51.29871904599118
2022-01-21,Cow 20,267.491422041137,19.124984093581222,63.07928348546399
2022-02-04,Cow 45,567.298297118297,30.98627879452574,54.445966994250064
2022-01-11,Cow 4,300.30012244801014,15.32753897929912,40.13537519633916
2022-02-26,Cow 2,485.3267723685319,22.39272475083332,54.45035729947916
2022-02-25,Cow 59,439.2111699336607,19.04106345296116,55.2042152320439
2022-01-03,Cow 33,318.79154155754225,17.696266077166072,49.52708169163183
2022-01-24,Cow 11,633.3432741969852,18.274444030383723,60.35640638994085
2022-02-10,Cow 19,581.625139203441,23.113465109904094,37.368740661393325
2022-01-27,Cow 22,462.0018035240773,27.5658542989412,47.29575488852107
2022-02-19,Cow 17,375.99429753214577,21.18664593084905,53.25116805040794
2022-02-18,Cow 14,207.6896536559755,23.90130141022924,40.893814390338505
2022-01-16,Cow 56,454.2283508543512,26.933028149079224,41.88913153029158
2022-01-16,Cow 51,314.6187074401444,26.8840648051572,55.69988217795343
2022-02-23,Cow 51,418.86610985626095,23.023007903160472,43.17464914753892
2022-01-22,Cow 1,518.9991576596493,23.20165172187523,45.94152246246254
2022-01-19,Cow 34,545.2126832316108,32.59942158065171,27.857217072523373
2022-01-28,Cow 26,465.1208951906935,16.119052133227985,51.63692886030097
2022-02-05,Cow 51,357.2080801897714,24.195543702286045,41.101711412753815
2022-01-17,Cow 34,608.9701623885669,25.16863228720135,36.25641764616513
2022-02-06,Cow 58,668.3908269170358,22.662635792833772,44.28271535191636
2022-01-30,Cow 41,514.162043144397,13.90141903712904,39.34203608031002
2022-02-22,Cow 54,356.9842460363208,21.149075094242765,80.81278826852943
2022-01-08,Cow 38,511.0677348679018,25.602869442686146,49.6213905276442
2022-02-27,Cow 58,345.0999925970832,17.71862732075469,48.25065641167828
2022-01-09,Cow 3,416.9511490652128,26.479317713432145,31.024724823374545
2022-01-14,Cow 57,451.178277026337,17.932755169557616,45.255060934588826
2022-01-21,Cow 3,145.17834095306847,17.020445722295936,66.19664903213973
2022-01-11,Cow 21,443.32819269151474,20.77927717308869,47.73204762251557
2022-02-21,Cow 36,447.5078111138944,30.07459991798858,48.535275227064304
2022-01-20,Cow 13,542.5196986743074,14.429455188414485,40.62307352794803
2022-01-08,Cow 41,568.7373572074836,13.945574172543417,52.0529448592419
2022-01-14,Cow 46,476.46103010576064,26.41486363914453,53.2447626456715
2022-01-05,Cow 41,428.739144199004,18.06772489174823,42.27030054367066
2022-02-02,Cow 44,512.4630582924717,24.23978535416401,67.86110906391019
2022-01-23,Cow 45,435.3010295218362,32.42548237265794,53.06340354349714
2022-02-25,Cow 51,496.56216302502855,15.428438556332743,47.20289632819223
2022-02-22,Cow 30,656.5336715577216,30.12996394028277,62.08851722982894
2022-02-04,Cow 11,314.48049846368883,20.48498334813372,47.29423447257647
2022-01-27,Cow 4,527.5758680623983,22.74882863217893,35.74098432054935
2022-01-30,Cow 12,415.51891643982697,19.64541525046928,59.10470759217827
2022-01-03,Cow 46,387.90971222919165,23.301841460114936,43.52124098894296
2022-02-04,Cow 47,504.24003722432354,21.532970806692795,55.05484475042035
2022-01-12,Cow 4,354.1376833915733,24.148233529276048,51.08902463848951
2022-01-21,Cow 16,555.9846254295804,28.240259377974965,30.76734369232052
2022-02-02,Cow 59,352.7987835106852,18.630122177110422,57.23566657337744
2022-01-09,Cow 15,403.3672428050163,13.129990386271658,48.92841597269726
2022-01-19,Cow 52,495.36138875999166,18.69280709449812,31.917441251825245
2022-02-10,Cow 53,467.9042974750182,18.34804756924078,55.61868140579176
2022-02-23,Cow 3,461.0054479489454,24.83998188126166,40.95025801807779
2022-01-22,Cow 21,242.47016804095963,13.01891387236409,40.97914161935889
2022-01-10,Cow 34,448.9615024781819,28.89061851182924,53.98508601438903
2022-02-28,Cow 10,670.7552447181463,21.883752158012918,54.05376141207014
2022-02-05,Cow 26,454.19776100527633,19.06132871614626,60.73605549298399
2022-02-04,Cow 24,456.0559071605401,15.777339067007864,43.42305666973898
2022-02-24,Cow 34,400.878308535249,25.428907476365776,42.506638995768846
2022-01-30,Cow 18,476.0204359186006,18.055320373404548,46.15078354136866
2022-02-27,Cow 14,480.6698172890233,16.743569981483404,64.43030058972036
2022-02-07,Cow 33,589.7185476151809,19.935087648454456,54.21825079187554
2022-01-25,Cow 37,637.7458012104182,28.804367556395068,44.89426653855748
2022-01-08,Cow 57,503.6021232853251,20.59568197257786,62.12912422803957
2022-02-08,Cow 55,518.4612265756932,13.257648727995049,61.95678974440578
2022-02-27,Cow 10,267.1045034705578,19.35131571221602,18.62469107259155
2022-01-04,Cow 5,394.6560652253727,7.567259974175744,43.49083326049966
2022-01-02,Cow 44,374.4255242521217,30.444170617848272,62.49646565811133
2022-03-01,Cow 7,568.1401178586041,22.51832962353009,68.19524478477433
2022-01-27,Cow 28,285.0069722145566,13.16718306605966,54.56927109206007
2022-02-21,Cow 20,404.9961852190477,18.478319851910843,57.64913395570471
2022-02-13,Cow 49,276.5031834849043,17.76177243844738,47.58791436078803
2022-02-15,Cow 16,625.5361012577586,30.736481106871167,52.095610082477805
2022-02-18,Cow 43,448.4129611087888,25.815336953472016,69.90348757687077
2022-01-11,Cow 32,375.6695181228773,15.219760595540034,34.30444585697244
2022-02-02,Cow 40,581.3294704390432,16.310650709222983,58.260902031234544
2022-01-15,Cow 11,517.0528632159799,12.333298210718867,46.60141773706445
2022-01-24,Cow 56,552.1981591594691,24.593456613014784,69.42340602760325
2022-02-14,Cow 44,339.6279308898162,22.740463208903265,42.50455175224373
2022-01-19,Cow 30,417.0366545838096,20.239848529564128,40.12060551622595
2022-02-13,Cow 41,502.69714284508905,28.493202726855987,55.15089113963865
2022-01-26,Cow 1,496.7559946345698,18.619158422617712,53.72946997034616
2022-01-31,Cow 3,496.894816963406,21.66541309199709,55.64236056190137
2022-02-05,Cow 49,452.9774850292165,13.64745873667722,59.48649978640634
2022-02-03,Cow 56,442.9543628657221,18.82427006931119,59.28710600804496
2022-01-24,Cow 38,298.7028800852452,18.56343486639078,50.95758760848005
2022-01-29,Cow 48,307.9085048231668,21.53928157118113,47.21352782233527
2022-01-06,Cow 49,592.5326203834281,31.409346964295253,51.85961704046839
2022-02-01,Cow 44,501.0249173371884,26.787204872149587,57.86375927938701
2022-02-03,Cow 8,545.4084348458673,17.898746173146222,47.079656579456
2022-02-12,Cow 38,371.25871865357743,22.610207755400637,53.10928488027464
2022-02-25,Cow 53,338.9075451883408,21.095149411286965,41.96198740877961
2022-02-06,Cow 14,419.4795267665489,24.34521145481738,45.9418155985836
2022-01-06,Cow 45,543.4601275033355,22.71696829801987,39.24115348786632
2022-01-02,Cow 58,538.6579872038684,21.673987089746905,54.8993691948119
2022-01-20,Cow 38,422.316618565578,25.598640541327043,46.54943312003366
2022-01-28,Cow 36,305.1684588536475,24.40418434477462,55.53847092684333
2022-01-24,Cow 41,296.2509248040501,18.4810422772996,37.024384119213245
2022-02-08,Cow 25,427.9141644212135,21.95184569879705,30.429839769425797
2022-02-27,Cow 4,480.6017395744238,20.47654725819712,38.87318569843086
2022-02-09,Cow 50,397.09195833381057,24.557807131249504,46.89958723255224
2022-02-18,Cow 55,420.8604188050645,17.388410835414366,52.5973686191202
2022-02-24,Cow 27,451.21724278776793,24.0288367971043,58.61096701797472
2022-01-20,Cow 25,383.7696696854416,19.69012671152376,48.98533440496736
2022-01-17,Cow 20,381.9230865498845,25.94021892363892,42.97721150364545
2022-02-14,Cow 20,580.3002120021536,23.432649973952483,49.37122680517465
2022-01-12,Cow 50,340.3260659369429,17.015981766649485,64.41643902187565
2022-02-20,Cow 8,416.5973769874117,16.61075093804745,50.99034394399935
2022-01-06,Cow 8,497.7032363219628,17.14553056327479,42.04439220248517
2022-01-04,Cow 33,460.0336633832211,20.08123535569865,61.14536482375392
2022-01-10,Cow 17,462.4168373868708,33.22261373891493,37.14609336381393
2022-01-26,Cow 24,332.2124757025225,21.673056328859065,50.714180433813375
2022-01-12,Cow 58,404.2481513207645,24.76460328184339,50.99711040596288
2022-02-24,Cow 19,432.6366788095639,10.98263565501214,49.00398274444074
2022-01-18,Cow 3,421.6399332085304,24.897438005438403,47.12210546396232
2022-02-07,Cow 47,430.537620618332,24.90170651108769,46.87122445241858
2022-01-22,Cow 14,346.2929209956624,15.597679559682812,68.06701733076899
2022-02-12,Cow 51,481.6282816475797,23.772589280813197,51.37923570840265
2022-02-22,Cow 25,441.2907616375237,19.92726793405819,34.63778716583037
2022-01-15,Cow 50,387.75973727812345,24.48954450046427,52.93594606521951
2022-02-18,Cow 5,283.4651038222106,11.518371428129605,37.52237621755899
2022-01-22,Cow 7,606.0704900243152,13.710179983321646,31.100970692107342
2022-01-25,Cow 6,399.0485847136589,19.30761357865097,42.39013461151095
2022-02-09,Cow 30,228.3192291832453,26.48033004470983,53.35851118507066
2022-02-04,Cow 48,264.5861931170832,19.942959349577148,63.10929526173023
2022-01-21,Cow 25,515.206469290753,23.74198704380212,26.824764868519644
2022-01-23,Cow 30,593.0336796464308,21.19206121118652,38.043105788232296
2022-01-26,Cow 42,560.9174129992732,16.940082288996976,61.12054368026968
2022-01-23,Cow 23,470.70305474329166,13.313848955085678,55.40504704165853
2022-01-03,Cow 25,490.5359723744676,26.219049939080293,66.06271419397197
2022-02-08,Cow 23,467.8018172700096,19.217248405825284,38.03040321056424
2022-01-16,Cow 44,368.23975969767343,22.95530760562067,56.86881205875614
2022-02-20,Cow 9,459.2493844652497,27.250756903934544,40.01970928441557
2022-02-25,Cow 16,574.9910841218457,23.9495318149306,64.39141257411015
2022-02-13,Cow 42,477.1242990721975,21.652798546262,59.60497416825699
2022-02-04,Cow 60,367.0810226734969,22.48285099467048,31.605144300168774
2022-02-13,Cow 45,564.3426382561428,18.548963560346696,60.4499526277917
2022-01-01,Cow 1,391.0300763453626,15.097938620106111,25.130864776009577
2022-02-27,Cow 29,345.9668414747624,23.694295461242422,64.30626465747676
2022-02-05,Cow 21,624.0394700793752,15.158959122518894,53.89783856799657
2022-01-11,Cow 18,348.9984572881534,18.97791712637539,31.33877107658393
2022-02-16,Cow 58,468.8848828088815,21.46645076269092,69.43803916042548
2022-01-28,Cow 15,524.6793291932145,16.005598608028052,36.64328419674659
2022-01-18,Cow 43,410.66354858660617,20.356936523426945,58.31879098501643
2022-01-19,Cow 6,514.5769702269886,15.900099549006416,27.371088256577107
2022-01-15,Cow 14,422.0962003640383,24.177494952956472,52.87321398551332
2022-02-16,Cow 38,612.7060914794911,9.075411091698042,46.54386793397981
2022-01-02,Cow 3,316.03144860729407,20.278946476445093,44.19144732176511
2022-02-02,Cow 31,251.3121295926097,18.888391105414627,53.34100319400167
2022-02-24,Cow 56,443.7552564492884,17.928639744645903,42.5239487906729
2022-02-02,Cow 10,638.1079039451105,30.33000808887388,56.32046648543692
2022-02-14,Cow 40,540.0365401178117,18.37641629190824,36.81658485973139
2022-02-21,Cow 11,202.4129265926656,13.473580995741576,59.7264840589865
2022-02-04,Cow 7,522.1069833987033,26.67733332003992,44.83430416988766
2022-01-06,Cow 54,467.4207886978968,23.65506875970647,46.251141465958575
2022-01-17,Cow 19,393.7461256910907,17.301210057511994,54.500106862725474
2022-02-13,Cow 11,573.8207493210912,25.09158458175156,41.811207974828726
2022-03-01,Cow 43,478.2915531299818,24.75209407588226,43.94461068981434
2022-02-18,Cow 13,413.0381445493057,17.007388634381964,55.54420691852293
2022-02-11,Cow 26,672.055661334002,16.538472549874555,43.07440882717136
2022-02-05,Cow 45,557.1167464193152,27.586705360366352,56.11095436350563
2022-01-23,Cow 13,301.6490744720319,19.24694383929941,36.11030362120279
2022-01-04,Cow 46,377.76391997548353,19.61891165706713,45.69027762485885
2022-02-09,Cow 9,481.9721862785293,27.144872304695756,45.26397015323582
2022-01-20,Cow 45,474.4525866633794,22.01672073864913,39.307366952051424
2022-01-02,Cow 46,364.0367600368366,19.102498238786147,65.8585941965796
2022-02-08,Cow 52,371.9999082142366,23.05783047741728,40.56100306180087
2022-02-10,Cow 12,605.5270250079079,25.243554194556804,41.880216303257455
2022-01-06,Cow 44,544.0263672601278,20.110909183681425,34.06385210645448
2022-02-14,Cow 53,503.3669938889617,22.299738227772757,57.86471231421319
2022-02-18,Cow 12,521.9670410403938,12.429535216081042,35.890175232756846
2022-01-01,Cow 16,447.5914319246504,20.59795404965248,56.91158298819162
2022-01-15,Cow 60,403.33788117321785,20.212351973061377,46.01101857574288
2022-01-07,Cow 60,335.8292999779461,23.61930315958517,61.68684710930447
2022-01-04,Cow 21,366.7071790174877,13.399882266975066,36.58837072590718
2022-01-08,Cow 24,420.4103046161249,22.393136391173083,50.50997259507669
2022-02-26,Cow 1,349.7618658853395,18.10546815191365,57.24632143382306
2022-02-03,Cow 31,429.86687668764665,22.539914551442912,60.00115628950719
2022-01-28,Cow 29,453.64605155891206,28.6092273662265,72.95571736884781
2022-01-27,Cow 51,465.0183333186639,17.120019105993663,66.37518289382591
2022-01-01,Cow 58,428.6101151382609,25.538493835351822,52.13439031836716
2022-02-06,Cow 12,457.415398707505,21.22569278622899,39.02427064864984
2022-01-21,Cow 57,468.9079467659798,26.067177611707123,62.37530650016629
2022-02-08,Cow 26,552.2331063610632,23.959298448340235,64.9475551691674
2022-01-28,Cow 58,470.6396188161394,19.2091760817721,40.20859063583399
2022-01-21,Cow 31,475.2608795891165,16.525946894782674,51.0337022952209
2022-02-04,Cow 34,530.1088344119443,28.189131713097726,41.3032598812291
2022-02-01,Cow 31,287.8575809262895,19.604988871892413,63.47018561781472
2022-01-14,Cow 16,577.123229655058,28.996127272263696,53.65107435635972
2022-02-22,Cow 43,445.49407509992295,16.636366889343908,37.66594891458972
2022-02-10,Cow 51,451.8371885135873,25.659281055977218,49.48119693718044
2022-02-08,Cow 6,524.0755403878213,18.3763773588632,27.172669048241463
2022-02-10,Cow 46,561.8480405306059,23.93040237140099,43.040310522686624
2022-02-02,Cow 25,553.7143216248055,15.161555918465506,39.22075057278381
2022-01-22,Cow 60,552.2876576284199,11.801451541339947,49.78698877042507
2022-01-01,Cow 52,391.09564637420726,20.61949016439977,44.00951077185861
2022-01-07,Cow 15,414.1399184565449,14.017368168129137,39.98730886918018
2022-01-10,Cow 27,318.6177265258045,19.155721573726236,48.14455115068776
2022-02-19,Cow 42,624.7840823951962,21.349737059223862,51.89691824267562
2022-02-01,Cow 24,580.7783857877702,22.032570360377356,46.77462708013199
2022-01-25,Cow 51,627.9369376993427,21.259164959797594,38.94248605678479
2022-02-02,Cow 4,493.7267349237748,8.690339572148648,58.1503426318794
2022-02-18,Cow 24,332.28293755720574,16.118796919971622,53.24464998616151
2022-02-17,Cow 45,411.1194197917253,23.14118427964233,56.35319680426157
2022-01-30,Cow 28,282.16475793845643,25.05243867709998,66.66809259133274
2022-01-25,Cow 29,550.5216778174649,25.779146436435312,50.18855824220757
2022-01-24,Cow 25,691.9934520932047,13.934748476869425,52.17127224558774
2022-01-26,Cow 3,438.2880199175249,23.039972042376164,41.92811560449504
2022-01-11,Cow 54,396.0821226579428,15.094297981217585,52.76638564738851
2022-03-01,Cow 60,588.3389265512089,23.398676777591387,43.89340424213361
2022-02-04,Cow 2,529.56304316147,22.73619841016452,43.998090492925606
2022-02-20,Cow 17,362.9690537779001,15.825451417401412,43.31442340161309
2022-01-13,Cow 60,453.6675092689266,10.989616620396014,58.46482890806728
2022-01-13,Cow 4,514.0204957305308,28.232219362853986,40.56409200893725
2022-02-19,Cow 6,386.9604577753524,20.82867644600454,41.83701285172373
2022-01-12,Cow 42,406.5015050030392,20.466383326468616,57.62477319297744
2022-02-09,Cow 45,390.6242728523308,20.993479479084105,62.31242442582092
2022-02-21,Cow 56,527.7033053192067,16.972209181021896,70.3924534674293
2022-02-24,Cow 31,502.0835997437614,24.92367853681879,30.04072776715233
2022-01-22,Cow 2,544.8887786646086,13.451561694694677,49.68670633144283
2022-02-17,Cow 56,527.6815355392256,15.669323094567634,56.002347312405085
2022-01-18,Cow 54,385.1350253829228,27.11894338169902,51.32244984359107
2022-02-24,Cow 41,483.9707772695348,31.93676927917869,42.3842560233148
2022-02-20,Cow 54,452.9586428831416,25.763058511491867,52.13744798557673
2022-01-04,Cow 41,570.9700931273971,33.619240974984294,49.768040732544506
2022-01-25,Cow 7,442.321660444044,19.44190420461579,34.810353906310056
2022-02-08,Cow 13,534.3027279299974,20.50504478092233,42.24029830460759
2022-01-02,Cow 26,337.08083755188886,19.38491987923738,44.63449774245469
2022-02-02,Cow 42,675.6239622458185,14.99502778600326,63.261954889021496
2022-01-20,Cow 36,498.2137968007811,22.262856821244267,47.26200378225726
2022-02-15,Cow 33,251.2762902813066,7.942031992933032,53.47173183517116
2022-01-13,Cow 32,465.4745261048461,27.749234222736813,74.5332184676897
2022-02-04,Cow 32,568.2989342306216,18.1951270531032,64.33438873227422
2022-02-26,Cow 9,373.4093639246688,19.75017526299718,53.15619141384121
2022-02-13,Cow 60,573.4720197360627,20.56732805517615,49.18730072298264
2022-02-24,Cow 53,336.0479976823198,21.84312519330699,47.28731839538198
2022-02-16,Cow 57,418.5981393454192,22.198729269009718,44.86870838347468
2022-01-10,Cow 12,462.2500812244811,25.169097307188604,26.10322337115582
2022-02-07,Cow 7,466.8047772644909,13.930500128676693,58.30445474245119
2022-02-24,Cow 37,372.742827910872,6.553614262640618,41.19431417707074
2022-01-07,Cow 17,459.1034409020491,19.1008649161141,65.55188141772861
2022-01-30,Cow 7,591.255184020974,20.653488798867976,53.92116962686079
2022-02-03,Cow 41,388.53083607312806,19.48674798237084,62.70249480772824
2022-02-02,Cow 16,472.51665069417646,12.635937518230737,33.71725920378809
2022-01-08,Cow 29,370.20713202615576,17.506016151541278,36.54722917969515
2022-01-08,Cow 49,440.1251071136805,17.871176544912093,60.82919687141263
2022-01-04,Cow 18,502.5496784060247,21.825685341209077,53.78679936881849
2022-01-04,Cow 57,335.6885532953062,9.55190242220377,66.9076390297552
2022-01-30,Cow 53,277.7163023495821,22.72434768493261,73.29532621455853
2022-01-20,Cow 14,455.9883532100426,23.72377625947165,61.40516760775212
2022-02-28,Cow 40,241.86354315187083,16.652731897928682,53.97967767157617
2022-01-31,Cow 34,504.588431187546,28.381891457131697,61.53045246710332
2022-02-19,Cow 35,455.4792817304245,18.39635783758096,50.27392235207446
2022-01-17,Cow 56,484.2104876564955,29.72689027587795,62.13834738443239
2022-02-27,Cow 60,392.4243187425545,18.70481919698206,51.10818288178286
2022-01-27,Cow 55,413.9405836053993,22.93561702936975,49.20640150443232
2022-01-12,Cow 12,425.5300870920532,28.252102338564814,36.33188330156274
2022-02-23,Cow 11,635.1770486688418,17.806042762569408,67.84639273437772
2022-02-08,Cow 40,315.3737443837305,24.280464423261527,54.87342421204853
2022-02-19,Cow 8,470.62117306004654,19.03426546604411,50.90871473611703
2022-02-16,Cow 9,403.3087992128076,24.42097056681173,61.707096373398585
2022-01-30,Cow 54,447.0076558279615,18.67666723165861,62.63303287319803
2022-01-02,Cow 30,363.9333435566211,20.980935433536416,63.40503823108296
2022-01-06,Cow 18,493.7648482124465,24.61728931037678,62.13563102282684
2022-01-17,Cow 58,406.5590103720252,21.22987696911632,49.01395832517022
2022-02-18,Cow 39,459.0363696574305,23.62890925748692,56.89967602909269
2022-01-01,Cow 23,417.142616323388,13.039788841917876,45.53937973854568
2022-02-09,Cow 36,586.7225896150403,21.03102003298334,52.28913110171001
2022-02-26,Cow 42,497.7098874937312,11.350107234923598,51.7707388623641
2022-01-10,Cow 22,241.36020025616332,18.343361456772072,53.52876334312645
2022-01-16,Cow 9,474.71824437822136,21.7075368063092,47.76948796462096
2022-02-18,Cow 29,446.22147871322767,23.12108785303744,60.64740961194083
2022-01-09,Cow 43,406.0876664219843,17.297327783699327,41.55467370990107
2022-02-15,Cow 2,229.42792848285248,25.65733413978981,36.750594784021686
2022-01-22,Cow 18,427.92688857274646,16.51621463909873,55.73204223200794
2022-01-08,Cow 48,522.4306013506449,18.950748907506465,39.48615898032988
2022-02-21,Cow 52,348.94451660878667,20.08078758517768,60.69923536383511
2022-01-12,Cow 44,266.846755074493,25.162377972780885,55.1232249008591
2022-01-21,Cow 12,379.853444844828,33.954598114411006,61.21703265836005
2022-01-14,Cow 48,456.2366048816661,20.762781276654508,46.61483859153957
2022-02-21,Cow 27,509.0375978722973,31.64461048494833,47.09527904729706
2022-01-27,Cow 45,489.4373417874223,25.7914690191163,53.434101401252384
2022-01-02,Cow 27,349.2635923897292,15.016559749303491,53.37940377508117
2022-01-09,Cow 48,308.7928524281399,23.270566682367573,31.476014436307327
2022-01-06,Cow 41,404.27927384870463,22.45276266140393,45.99987072024402
2022-02-15,Cow 8,361.99369239222005,17.20887242375336,73.2416607634396
2022-02-28,Cow 52,467.1837680397389,22.88201899747015,52.08151612378897
2022-02-14,Cow 3,376.3417380341855,27.647113790882333,46.79821814324941
2022-02-02,Cow 22,389.8877649016537,17.504915784080932,57.88254487166055
2022-02-17,Cow 43,501.4265854436101,14.586312819038966,47.26268866934616
2022-02-02,Cow 7,434.2309277326469,16.5503652287756,54.60736811580827
2022-01-31,Cow 60,637.8453447466154,7.725479879709219,38.45745323952161
2022-01-12,Cow 49,347.44080873446865,26.55562926093089,49.65054511172329
2022-01-15,Cow 56,471.7956646725779,22.740333281124705,44.699349002339225
2022-01-16,Cow 12,319.19532496532537,18.17753772544426,51.43079830689433
2022-01-23,Cow 9,450.1877271253471,19.19492449988404,50.19125760158419
2022-01-10,Cow 13,445.76300978108304,15.29676530574541,40.4202548665828
2022-02-25,Cow 58,294.0708377973324,13.89828048320469,49.97407028583751
2022-01-28,Cow 17,457.35802222488206,15.6112216559305,40.97161500811447
2022-01-31,Cow 9,336.1151106296294,24.6674509512388,54.80189447474414
2022-01-07,Cow 24,541.5701274557489,22.374298093272973,48.36985896060873
2022-02-11,Cow 41,377.1320973108883,17.862337785805373,50.082501578415645
2022-01-15,Cow 13,410.01213849965694,23.41960058225236,44.77717216026255
2022-01-26,Cow 48,544.5233852734103,27.321608536039903,43.651430087528105
2022-02-15,Cow 25,434.1474637032669,18.57989143928469,46.66326756384383
2022-01-06,Cow 27,353.3129674171089,14.078552594799348,34.60878679138769
2022-01-19,Cow 33,303.9782077379461,19.421232546993245,65.3468541389656
2022-02-26,Cow 16,629.5958396667373,23.53110673564841,36.52048201462192
2022-02-08,Cow 54,614.2845452397097,18.37616146227551,34.77195784675804
2022-01-29,Cow 45,335.4241010471441,16.986695689647583,46.923269502162135
2022-02-01,Cow 28,375.73902418193256,19.91208328800823,51.91665922352934
2022-01-09,Cow 37,507.272937456066,23.89351286501945,28.02072532542369
2022-02-19,Cow 47,512.2566662433378,23.8475252349906,48.28631491672333
2022-01-20,Cow 39,353.14240177284864,20.862925342243827,54.31300285136798
2022-02-27,Cow 15,448.7575860119178,19.027729830016064,38.6552157120139
2022-01-03,Cow 57,609.8601943164491,21.947039962278385,58.73768493202308
2022-02-09,Cow 25,482.1765478037494,18.236772272870443,40.83740862293778
2022-02-03,Cow 57,490.3594831484675,22.59235885440984,50.755021053402594
2022-02-15,Cow 57,604.8705759994708,11.440901367766491,53.3320119472288
2022-02-27,Cow 5,418.0065529180636,12.505346842255948,45.61973352724549
2022-01-24,Cow 12,480.69517667614497,14.877667050944844,52.58674005691572
2022-01-30,Cow 17,476.6361057010855,18.716608691089917,50.38687581984152
2022-01-29,Cow 33,388.5544501645224,11.438121453445724,57.46578384543757
2022-02-28,Cow 34,315.33688504457746,19.790802792443607,68.01334249814045
2022-02-08,Cow 45,490.2963856655013,17.756091628720995,68.23444094766023
2022-01-18,Cow 11,476.4271379570943,21.081297391619486,45.8528914881588
2022-01-01,Cow 50,282.1477326560196,18.9091887012092,62.49001302621908
2022-01-10,Cow 23,449.7799055265522,14.514017320952544,62.54376858140893
2022-01-18,Cow 52,315.228270945091,12.829877787498653,52.391338297273336
2022-01-30,Cow 30,249.78096299012736,21.72097321816936,55.79219089157252
2022-01-10,Cow 6,584.2401484510675,16.878094642723326,25.96572660424419
2022-02-02,Cow 15,449.0493780345755,23.46939697392156,45.99186655750268
2022-02-22,Cow 31,452.6476508584634,11.30648035189366,48.581970346666814
2022-01-16,Cow 41,392.45208003770966,14.618039889836997,51.82130161862158
2022-02-21,Cow 23,580.6117558544106,19.20364127652865,44.56154312273438
2022-02-07,Cow 25,532.4196974465557,26.449173636625368,50.99523425305412
2022-02-26,Cow 28,647.2448234789338,21.706191469723127,53.9157883774666
2022-01-02,Cow 20,350.9802048882523,30.761707405317075,46.28164061893848
2022-02-22,Cow 5,451.1915899817963,16.439671391598637,68.35071220014072
2022-01-07,Cow 33,315.55794125263526,18.437760836930103,58.880774345458775
2022-02-17,Cow 27,544.8255430232717,14.195567278470028,53.37250371966809
2022-03-01,Cow 32,559.6306439529104,23.828236971360518,42.43123087122791
2022-01-06,Cow 10,525.0252318935304,13.224110304543292,37.89074248870439
2022-01-07,Cow 56,487.8822942029759,13.437638601260264,46.658555858390784
2022-02-09,Cow 28,572.9808408001863,18.262803629376204,53.22426685464532
2022-01-17,Cow 18,404.1998295855804,23.74992401927303,61.08512220351928
2022-01-14,Cow 35,299.341055992612,19.603575271168506,50.35826801568373
2022-02-19,Cow 52,493.20410199935554,16.75715095142255,51.08737898755427
2022-01-28,Cow 54,486.7430362631042,17.03957402819361,37.51374502021581
2022-02-07,Cow 34,600.4199353888083,24.358668646333527,59.53426849993569
2022-02-17,Cow 53,583.7999255686153,11.30897082696852,49.16164137065579
2022-02-28,Cow 24,338.543518298569,21.105930418632585,64.5482403355848
