,Cow,Date,Body Weight (kg),Daily Hay Dry matter (kg),hay intake fresh
1680,Cow 29,2022-01-01,346.5945907857434,15.719183496692057,58.8895503236681
1681,Cow 29,2022-01-02,343.44711506706017,24.729745489267152,55.9568154677471
1682,Cow 29,2022-01-03,449.15844499455125,21.64837861293731,60.989750646900866
1683,Cow 29,2022-01-04,418.3336511444253,20.088910858723747,50.11305382017896
1684,Cow 29,2022-01-05,455.89779832985704,23.99552968323666,55.250418430070866
1685,Cow 29,2022-01-06,533.5758752330078,33.71262782657902,42.297495321374626
1686,Cow 29,2022-01-07,326.4915610052517,12.422537515090081,61.671012659138725
1687,Cow 29,2022-01-08,458.8690328861718,20.418180911047696,53.41470222366774
1688,Cow 29,2022-01-09,426.2689072065025,19.339921261603966,59.8011108759838
1689,Cow 29,2022-01-10,566.546636554198,17.578026331988593,49.57697871159448
1690,Cow 29,2022-01-11,368.9712670467989,16.859271195929555,20.999136187876797
1691,Cow 29,2022-01-12,349.57985131356173,20.798390142580015,60.8284882540976
1692,Cow 29,2022-01-13,404.0352893436691,12.266342005673607,46.76616310368759
1693,Cow 29,2022-01-14,347.4206542121495,21.5709538532728,58.48343293962034
1694,Cow 29,2022-01-15,468.14063217233024,19.159786778566797,48.021336958212366
1695,Cow 29,2022-01-16,360.4735853955766,19.248396925264966,59.43543307367669
1696,Cow 29,2022-01-17,447.7739050507982,19.78506705517728,79.09094887601725
1697,Cow 29,2022-01-18,418.1965451437772,14.179410393079571,68.79389211688921
1698,Cow 29,2022-01-19,557.7528822886941,18.812278590364706,62.70724319378093
1699,Cow 29,2022-01-20,260.4269820437707,25.70329103566693,51.349845167739126
1700,Cow 29,2022-01-21,212.7398148458101,21.793153270595976,61.24925810375778
1701,Cow 29,2022-01-22,503.5542311476821,29.088282345885368,41.99821347929796
1702,Cow 29,2022-01-23,349.79124571601426,17.31946524908302,42.45190346398418
1703,Cow 29,2022-01-24,494.9128382933314,23.18743449363888,51.1608578037734
1704,Cow 29,2022-01-25,198.58785295721128,18.779647510936375,61.76025772083344
1705,Cow 29,2022-01-26,361.9570777598474,20.847830666688992,57.48862337120893
1706,Cow 29,2022-01-27,403.40554423679845,17.913777805501848,40.12317787490096
1707,Cow 29,2022-01-28,310.37668880604616,17.271378725613484,38.598920353739956
1708,Cow 29,2022-01-29,607.124546786447,16.811061482498783,36.78631357480591
1709,Cow 29,2022-01-30,624.5468057129149,27.285141349322153,47.71205658197816
1710,Cow 29,2022-01-31,545.556222097794,8.456503252328824,74.56658286688022
1711,Cow 29,2022-02-01,469.40774139678825,24.76420609543739,49.89466069585696
1712,Cow 29,2022-02-02,527.6451839397193,22.169143939473237,37.99820343773996
1713,Cow 29,2022-02-03,387.62125902619175,21.844135406398777,54.41253624859134
1714,Cow 29,2022-02-04,732.8481234401848,14.10419691155729,50.978297476714324
1715,Cow 29,2022-02-05,425.11011582911794,15.09519867664926,54.260028800252954
1716,Cow 29,2022-02-06,595.0752421758681,25.35181587249185,73.96973703628176
1717,Cow 29,2022-02-07,388.02190509684925,26.476923959385537,33.907781642950056
1718,Cow 29,2022-02-08,488.24001912093047,16.10685356375691,57.174326557485415
1719,Cow 29,2022-02-09,470.93963485999666,26.55792456095778,52.17148493511784
1720,Cow 29,2022-02-10,394.5858180867404,34.68772119934154,41.52797402207691
1721,Cow 29,2022-02-11,482.4255027578326,20.231069649918997,48.13242520443068
1722,Cow 29,2022-02-12,337.3161851941464,19.255489237573617,52.28783686664959
1723,Cow 29,2022-02-13,528.3034252681983,21.505164792415798,35.85890376536313
1724,Cow 29,2022-02-14,472.6635208546546,18.537728056252686,60.85467574394893
1725,Cow 29,2022-02-15,494.76288809075515,14.055424431412312,61.839480668500556
1726,Cow 29,2022-02-16,404.51149100406957,22.405473921091584,29.574360661932374
1727,Cow 29,2022-02-17,516.7553736874524,21.18924825791222,46.99653011502139
1728,Cow 29,2022-02-18,496.282039791178,26.743577526060744,51.19467831558464
1729,Cow 29,2022-02-19,481.5622274932368,25.460637935977857,36.20556060253982
1730,Cow 29,2022-02-20,297.2983361626267,17.87473429821419,48.59047511779961
1731,Cow 29,2022-02-21,348.5927188383115,16.324358179424095,40.62318955605427
1732,Cow 29,2022-02-22,432.87826475357105,17.945439415608504,39.93419103835339
1733,Cow 29,2022-02-23,639.4766295620757,29.395254448459745,48.06203110923559
1734,Cow 29,2022-02-24,403.86821440929083,18.109681719909613,46.81186363850482
1735,Cow 29,2022-02-25,586.4497555734511,28.325709432626475,79.04610759683892
1736,Cow 29,2022-02-26,285.93473056602886,23.189088549381182,37.37254307193629
1737,Cow 29,2022-02-27,397.5975201897564,20.150352261058124,60.32694764925253
1738,Cow 29,2022-02-28,576.5004895595126,21.104712622525597,44.017306987752974
1739,Cow 29,2022-03-01,450.1117701225878,23.30855246536802,44.819145993425664
1740,Cow 30,2022-01-01,523.8277167401278,17.436912051244988,43.29638953562667
1741,Cow 30,2022-01-02,413.15361850288684,21.398468514223694,71.37592594570788
1742,Cow 30,2022-01-03,336.3960144763295,23.73697028440862,37.15307392555046
1743,Cow 30,2022-01-04,408.27739063310116,22.016133819047553,37.53938782137352
1744,Cow 30,2022-01-05,525.866859989534,22.136855392002357,46.226364510494065
1745,Cow 30,2022-01-06,400.57170930954624,11.126569623310575,48.19700177867269
1746,Cow 30,2022-01-07,384.14954599961123,20.408126671296447,51.703459090474865
1747,Cow 30,2022-01-08,466.1157259356966,16.95651034256928,40.44765007342433
1748,Cow 30,2022-01-09,424.4727963554652,28.741411815124515,66.76199276599513
1749,Cow 30,2022-01-10,342.89694812519696,11.623035775831603,63.35327388100782
1750,Cow 30,2022-01-11,237.55804763824196,13.291626934958558,56.998543640063694
1751,Cow 30,2022-01-12,442.69774371418055,15.449147524847223,45.16213508750906
1752,Cow 30,2022-01-13,594.6895625978541,30.759783741729336,69.08788926557125
1753,Cow 30,2022-01-14,335.03776751836585,14.067889404368856,47.58532961631161
1754,Cow 30,2022-01-15,446.4415838522577,19.07640394634633,35.23323751642339
1755,Cow 30,2022-01-16,512.3652468760654,23.451031312186565,44.34943738309584
1756,Cow 30,2022-01-17,595.7520317260266,22.632256244252076,62.82792595612268
1757,Cow 30,2022-01-18,542.2099764021281,27.327587150737628,58.6758729802783
1758,Cow 30,2022-01-19,395.17921158970086,16.72007221350306,51.43452979297052
1759,Cow 30,2022-01-20,330.81143561675174,11.901523473832897,52.772100782645396
1760,Cow 30,2022-01-21,439.7122211814757,29.09552052172934,44.92482351608801
1761,Cow 30,2022-01-22,419.72910823266056,20.718306799038487,35.37307735696507
1762,Cow 30,2022-01-23,692.8932083006031,25.165061620671057,49.200157579396276
1763,Cow 30,2022-01-24,431.35520023948595,28.909031782230834,50.95273556839102
1764,Cow 30,2022-01-25,334.1442075104476,20.76986581169806,48.86730377146817
1765,Cow 30,2022-01-26,431.3047906815009,10.481585711711398,37.003165359347406
1766,Cow 30,2022-01-27,438.3510859634111,14.974439160952784,39.05121732652134
1767,Cow 30,2022-01-28,565.6107493430796,26.056705416305068,31.49638327466706
1768,Cow 30,2022-01-29,646.409413163009,21.488093237005597,25.576626803221657
1769,Cow 30,2022-01-30,597.2006695123209,14.344625196198768,43.496574561423394
1770,Cow 30,2022-01-31,609.3692631097413,19.868068192448643,37.960805165908205
1771,Cow 30,2022-02-01,398.85976016197037,18.139841923107205,47.41259205761884
1772,Cow 30,2022-02-02,355.8340919120368,23.810715297144938,54.61773574940952
1773,Cow 30,2022-02-03,414.06101298785086,25.535802226005693,27.641035548631546
1774,Cow 30,2022-02-04,450.77100289608126,22.962855512181747,37.32989927067116
1775,Cow 30,2022-02-05,324.65818498428143,12.504251186014502,47.18672843639907
1776,Cow 30,2022-02-06,428.2617904228599,19.398471553918984,60.950856604582725
1777,Cow 30,2022-02-07,418.7074144054013,26.02787559560391,55.5246471587437
1778,Cow 30,2022-02-08,302.83357234306163,18.55231880850199,56.20691818743363
1779,Cow 30,2022-02-09,325.60487368848516,18.721958665721367,38.91930564431195
1780,Cow 30,2022-02-10,448.49865659725697,21.281083420010983,44.63401258915036
1781,Cow 30,2022-02-11,487.10369785699874,18.612961695702086,80.49491738580187
1782,Cow 30,2022-02-12,632.0174383502821,26.874481736222204,45.3710102799244
1783,Cow 30,2022-02-13,462.02208612413193,20.326730933744766,55.86832777427203
1784,Cow 30,2022-02-14,503.1639908629467,27.47278513198946,53.45382995300974
1785,Cow 30,2022-02-15,321.03370917948104,24.514242353859977,72.13579900189977
1786,Cow 30,2022-02-16,398.753028943246,18.17347047551614,46.706080838158414
1787,Cow 30,2022-02-17,565.7126984699919,21.59105801741386,44.50435860473812
1788,Cow 30,2022-02-18,415.402735801939,9.88699031670061,50.03322942829705
1789,Cow 30,2022-02-19,456.9461635809389,15.995962450942297,51.80795652533291
1790,Cow 30,2022-02-20,418.7379903837135,16.51948455192627,46.924308280843036
1791,Cow 30,2022-02-21,371.83783024506016,24.504574028277936,52.343383532369714
1792,Cow 30,2022-02-22,504.3727800035969,26.280115360740393,49.16983837384649
1793,Cow 30,2022-02-23,416.31310214521,22.274069682592994,32.20094757241051
1794,Cow 30,2022-02-24,624.1865764213766,22.568541993101135,44.1904396305682
1795,Cow 30,2022-02-25,297.94594991229735,23.716400630006383,45.67197568988155
1796,Cow 30,2022-02-26,496.2484598955764,16.357447008280296,59.839620647196924
1797,Cow 30,2022-02-27,274.2913046179773,17.76352720359854,72.98329116147568
1798,Cow 30,2022-02-28,484.8510459845891,21.161599097139835,47.16671303996205
1799,Cow 30,2022-03-01,434.49897019546415,29.835025059710095,36.27927188436276
1800,Cow 31,2022-01-01,486.8358881589637,14.22990859072117,47.98091498368692
1801,Cow 31,2022-01-02,540.4412569034506,26.45464897008796,31.927772505835254
1802,Cow 31,2022-01-03,560.4534970166848,29.739288334443533,48.31728085918441
1803,Cow 31,2022-01-04,565.140980733588,14.02996962006824,47.6698528005175
1804,Cow 31,2022-01-05,501.8900014374091,21.941280025583925,41.60464622092644
1805,Cow 31,2022-01-06,317.57609761002965,20.437602969674497,39.78753523717656
1806,Cow 31,2022-01-07,345.75472351315443,19.006593894222373,44.77444636155782
1807,Cow 31,2022-01-08,420.54142175386113,25.805207572214044,50.08676898443732
1808,Cow 31,2022-01-09,395.30765497845755,17.62433503578644,53.734663286410154
1809,Cow 31,2022-01-10,620.4374963855236,21.903373392570007,38.16245762034409
1810,Cow 31,2022-01-11,458.830777180362,22.01788376732454,59.87033748623983
1811,Cow 31,2022-01-12,506.971357123423,17.601685317943957,63.74691061048221
1812,Cow 31,2022-01-13,595.751169607752,19.101098826833997,74.57069890488836
1813,Cow 31,2022-01-14,616.4518894793752,18.302262049490682,58.42096865287305
1814,Cow 31,2022-01-15,400.9129244553698,17.407581944067164,51.91471434322875
1815,Cow 31,2022-01-16,321.15712704139855,16.916727945195852,51.027485633317355
1816,Cow 31,2022-01-17,471.64079326270115,17.793424099274084,48.4652676955038
1817,Cow 31,2022-01-18,246.37900629462544,24.739602287918004,46.70393706786012
1818,Cow 31,2022-01-19,464.24439156044366,19.51395459383055,65.03329682976103
1819,Cow 31,2022-01-20,553.2934577922764,19.943996512410497,60.006776541821026
1820,Cow 31,2022-01-21,524.0646476110387,14.901906734131302,38.19868192054386
1821,Cow 31,2022-01-22,625.1253503040123,23.263717473381227,45.298816641143375
1822,Cow 31,2022-01-23,347.214048255315,23.568695798654403,40.970379764318025
1823,Cow 31,2022-01-24,587.8024722524054,17.954297240656203,37.42793911380777
1824,Cow 31,2022-01-25,460.1622998586347,15.318189061826816,40.9984747787513
1825,Cow 31,2022-01-26,433.59138595415345,11.629685128980295,50.213752033825365
1826,Cow 31,2022-01-27,685.6629382203189,21.375606563184387,33.76286331161782
1827,Cow 31,2022-01-28,365.4967498379971,19.536831271871584,77.11166300260734
1828,Cow 31,2022-01-29,481.42768046003425,21.53667512319244,60.93233646306651
1829,Cow 31,2022-01-30,456.69274625807003,19.837624378788064,45.625219467341275
1830,Cow 31,2022-01-31,593.3675646170389,11.049720649658743,27.142699674521225
1831,Cow 31,2022-02-01,287.498371317956,19.36857089482051,43.761297375376394
1832,Cow 31,2022-02-02,380.9556327367312,15.691703376717493,45.98240350054026
1833,Cow 31,2022-02-03,377.3423976051204,18.69671985560854,43.81726452467962
1834,Cow 31,2022-02-04,464.6713803417125,18.03450586138157,56.589464832590835
1835,Cow 31,2022-02-05,500.2321121007956,26.45536141393442,58.86353283996422
1836,Cow 31,2022-02-06,436.4413159848743,17.144350801572774,59.559687829921984
1837,Cow 31,2022-02-07,383.7548725558103,15.996043042424471,49.13894153716705
1838,Cow 31,2022-02-08,321.91682573016726,10.179378445121644,62.101140994145474
1839,Cow 31,2022-02-09,364.6951138813838,16.89878563737597,33.85803526061788
1840,Cow 31,2022-02-10,434.21900644932754,26.33251307292865,64.31073495187853
1841,Cow 31,2022-02-11,543.5760058538974,13.720659830193247,48.46300309845886
1842,Cow 31,2022-02-12,604.3759315207207,17.657168530376765,46.55371156272352
1843,Cow 31,2022-02-13,343.5682801227163,14.859377427468988,46.505744030416594
1844,Cow 31,2022-02-14,447.3826599647717,18.293490701503455,52.86266072057056
1845,Cow 31,2022-02-15,549.396734366052,27.206555686269596,53.559851338700796
1846,Cow 31,2022-02-16,516.0131056669564,10.266409085493223,63.73122883403957
1847,Cow 31,2022-02-17,651.7275369356634,23.468400962400516,54.099291795279626
1848,Cow 31,2022-02-18,423.2280571430471,13.533940509585316,65.7491712468799
1849,Cow 31,2022-02-19,314.68911449956715,21.799389222884816,57.004640448964345
1850,Cow 31,2022-02-20,506.1205788380716,23.32912313220138,38.46944704487468
1851,Cow 31,2022-02-21,494.9149656379898,21.6735693753861,44.47774069746019
1852,Cow 31,2022-02-22,622.3811037274506,22.88432729586666,57.34967008997947
1853,Cow 31,2022-02-23,429.06532280129716,26.99542392225669,40.194704989137925
1854,Cow 31,2022-02-24,439.00258226238054,26.11501898248432,47.13587178126598
1855,Cow 31,2022-02-25,431.4377457303111,31.09057850815384,55.630826265533024
1856,Cow 31,2022-02-26,378.9783985551437,17.49866512276771,45.926308379835525
1857,Cow 31,2022-02-27,382.33316533291827,28.992154103619704,39.420771167111106
1858,Cow 31,2022-02-28,526.0495238529556,18.145128090881308,40.420531917033884
1859,Cow 31,2022-03-01,546.5418766869836,23.779701437903384,46.78869659264195
1860,Cow 32,2022-01-01,544.4265995413159,24.890750377983817,48.02899799194067
1861,Cow 32,2022-01-02,448.54879554481886,27.184695040189798,47.58268369169368
1862,Cow 32,2022-01-03,441.87871475311465,25.107191312065776,63.68861183102034
1863,Cow 32,2022-01-04,545.3404733046489,15.30578488478108,46.465109671224596
1864,Cow 32,2022-01-05,193.3880483267094,17.130030998477483,44.70208050693669
1865,Cow 32,2022-01-06,474.75466332076553,14.59627899712953,26.15839633081822
1866,Cow 32,2022-01-07,702.6197150366551,24.351260255064684,51.6787850154088
1867,Cow 32,2022-01-08,332.19530947047525,18.465986757306652,56.02165932533429
1868,Cow 32,2022-01-09,506.80243446016857,11.796210180138214,55.87848427172437
1869,Cow 32,2022-01-10,484.6067630630863,20.2714700382077,55.5817792329336
1870,Cow 32,2022-01-11,365.05097906952375,26.96311401270266,57.92747151741359
1871,Cow 32,2022-01-12,410.26964337766816,22.04479090674208,50.45861387672405
1872,Cow 32,2022-01-13,598.4680383402822,20.004905775430334,41.456534157279194
1873,Cow 32,2022-01-14,397.96427427481126,29.446897672869014,46.99224662029836
1874,Cow 32,2022-01-15,525.4089011102589,17.121799071041817,59.9254180196266
1875,Cow 32,2022-01-16,446.4475437298711,19.23977087103186,44.041995378669924
1876,Cow 32,2022-01-17,412.27764206866397,20.30269761642041,59.65387031979772
1877,Cow 32,2022-01-18,426.5653778993097,20.561790837252918,44.61552274259012
1878,Cow 32,2022-01-19,481.7397552737145,12.010772681162454,60.72642647712973
1879,Cow 32,2022-01-20,161.16635247616358,18.209681704573256,60.66803671580154
1880,Cow 32,2022-01-21,443.3132212099687,27.68565296346041,48.4094232927507
1881,Cow 32,2022-01-22,365.92642727210557,21.449768043702836,41.341777253338115
1882,Cow 32,2022-01-23,423.348725744618,19.275264234162712,37.6373969074743
1883,Cow 32,2022-01-24,586.5835250593241,11.517220490894918,44.98188064464806
1884,Cow 32,2022-01-25,428.93620995645557,16.41677366303261,27.649259027652064
1885,Cow 32,2022-01-26,478.1838608642004,27.791723343928965,63.669651869971176
1886,Cow 32,2022-01-27,473.569447735445,13.25808316552215,47.36296380197746
1887,Cow 32,2022-01-28,452.16211883288764,26.033103462560064,22.179146676498362
1888,Cow 32,2022-01-29,339.0913228477991,21.042433439041762,66.35971232003405
1889,Cow 32,2022-01-30,604.3002715758837,24.197514521968976,54.200869045215484
1890,Cow 32,2022-01-31,449.904289061881,17.28223024352932,56.18646207428381
1891,Cow 32,2022-02-01,358.28575174900226,25.245192190806442,53.7600547688718
1892,Cow 32,2022-02-02,435.3982529829032,16.24985144513553,59.11966166941822
1893,Cow 32,2022-02-03,558.1585694395981,29.561910444841324,52.65293585054721
1894,Cow 32,2022-02-04,324.9197389832525,15.233644643112497,58.44217924520279
1895,Cow 32,2022-02-05,581.1806469324085,25.73228702237199,36.67255229307247
1896,Cow 32,2022-02-06,473.46281816955207,17.99462775009541,36.221887718634505
1897,Cow 32,2022-02-07,618.1438950029476,29.75543111353319,39.22966690041976
1898,Cow 32,2022-02-08,526.3302311276935,11.377428318289597,52.60700652551114
1899,Cow 32,2022-02-09,414.4760480892455,17.030721996069396,44.065183319655134
1900,Cow 32,2022-02-10,474.85509483755516,17.21730854418125,28.02393032434501
1901,Cow 32,2022-02-11,624.6085862985542,23.07786693721848,55.6978851650539
1902,Cow 32,2022-02-12,424.80054133243516,30.30072384585165,55.224060762357325
1903,Cow 32,2022-02-13,479.0735334236394,23.732576114106926,34.43649128531847
1904,Cow 32,2022-02-14,452.9303626648945,30.275364909523027,70.67260305435833
1905,Cow 32,2022-02-15,615.7737168289896,22.06483341216709,53.35741463974464
1906,Cow 32,2022-02-16,444.51912323083286,20.58125075147176,41.94884354854307
1907,Cow 32,2022-02-17,370.4893268281473,12.79198423430425,48.750606539639406
1908,Cow 32,2022-02-18,428.55388440098005,20.335178603840316,49.59983167723797
1909,Cow 32,2022-02-19,373.4462595167142,18.8118234373508,61.24178745438607
1910,Cow 32,2022-02-20,464.01055675559854,15.462916366042169,30.462854351009543
1911,Cow 32,2022-02-21,358.6512657102851,21.344524449455733,48.8077086618292
1912,Cow 32,2022-02-22,280.9979828745344,13.43558412895691,52.58498785867408
1913,Cow 32,2022-02-23,652.3721931733764,25.014266667364772,49.53117518161927
1914,Cow 32,2022-02-24,774.1845610002738,23.890808780165106,80.38905358928051
1915,Cow 32,2022-02-25,339.43459111025254,18.611180346988146,49.30122000215007
1916,Cow 32,2022-02-26,337.8430574813053,18.25392635627819,46.65829838503937
1917,Cow 32,2022-02-27,498.1337623840722,23.788357903658838,55.07846191722481
1918,Cow 32,2022-02-28,422.87931139475137,20.793678043992667,55.358628868403116
1919,Cow 32,2022-03-01,264.2777411935242,16.132420206126163,55.06170068690996
1920,Cow 33,2022-01-01,469.7013190796842,14.889035671566901,51.83836949975929
1921,Cow 33,2022-01-02,354.2991515319607,16.12909522711601,49.644960547497135
1922,Cow 33,2022-01-03,460.5888815084131,19.102068859796262,69.8558403611221
1923,Cow 33,2022-01-04,420.50395264537747,15.933883667372562,49.94414241661171
1924,Cow 33,2022-01-05,372.98697593342877,19.34677942430624,45.32759863352456
1925,Cow 33,2022-01-06,323.6703848152533,29.139053427670238,47.390276731080014
1926,Cow 33,2022-01-07,424.2836224065801,27.705656143487058,60.19035855910348
1927,Cow 33,2022-01-08,510.37381235636167,23.94052703681013,58.46963086630514
1928,Cow 33,2022-01-09,478.8762697299587,24.63434728475708,61.825596009902576
1929,Cow 33,2022-01-10,359.9945835727541,21.371756627106617,47.981585047696434
1930,Cow 33,2022-01-11,450.4392500287188,24.48415429662419,41.897463673661434
1931,Cow 33,2022-01-12,90.64874632630193,20.40834430186496,42.14836122198652
1932,Cow 33,2022-01-13,526.7604357433369,6.325830438699123,45.75256319514244
1933,Cow 33,2022-01-14,592.9624809520502,24.370943020512367,49.55242855288029
1934,Cow 33,2022-01-15,485.86607154492356,16.706066042215326,41.516339467901226
1935,Cow 33,2022-01-16,421.3801703508616,24.617019592989944,56.84003908168657
1936,Cow 33,2022-01-17,396.80318697745906,13.04333884483797,39.577784886063476
1937,Cow 33,2022-01-18,599.3616098836557,18.390353015661926,53.05874275570462
1938,Cow 33,2022-01-19,605.4395891492549,21.569152128778203,40.13763390286232
1939,Cow 33,2022-01-20,475.59435338364034,19.690664456129916,50.296026720822624
1940,Cow 33,2022-01-21,347.31168816286737,16.421007460748235,46.1501098308892
1941,Cow 33,2022-01-22,585.4294759937184,9.713425573220256,51.9274560195241
1942,Cow 33,2022-01-23,456.07329563350976,7.8012095094556635,51.50827943537949
1943,Cow 33,2022-01-24,417.36800107257835,12.869497279448865,53.55582384830494
1944,Cow 33,2022-01-25,575.063522917465,19.593708948046363,46.98195169956402
1945,Cow 33,2022-01-26,482.4147953357225,21.815850473388537,26.99083760301079
1946,Cow 33,2022-01-27,277.3428006153339,18.168114694672163,48.463844810604435
1947,Cow 33,2022-01-28,547.7410735128599,17.162212620961935,42.2362609063657
1948,Cow 33,2022-01-29,561.8575671659577,10.770691269843883,49.767942052185205
1949,Cow 33,2022-01-30,388.27313699885445,14.420738510995843,63.425428502074084
1950,Cow 33,2022-01-31,342.54992857809566,24.577715738645654,42.72214067242123
1951,Cow 33,2022-02-01,426.07162398785135,16.751108265928877,39.16788687298263
1952,Cow 33,2022-02-02,366.11368193027573,21.171675381535138,38.599565701112425
1953,Cow 33,2022-02-03,199.1228729608724,18.740852071513054,41.844261350788884
1954,Cow 33,2022-02-04,535.6134275524768,14.068814588896721,48.66380968604977
1955,Cow 33,2022-02-05,564.0286363332986,24.34268113336424,38.17548149058956
1956,Cow 33,2022-02-06,465.0505510516516,22.475625779407235,61.61838735617367
1957,Cow 33,2022-02-07,378.6075669271602,31.566123909598428,36.83576669080948
1958,Cow 33,2022-02-08,459.374962785309,16.576585021570335,42.28690464009901
1959,Cow 33,2022-02-09,620.5083870295306,13.436995771805604,43.39005299185102
1960,Cow 33,2022-02-10,380.70078408261696,14.865715119921688,55.80614207414347
1961,Cow 33,2022-02-11,438.1742561387705,19.04795450897563,71.95195856586636
1962,Cow 33,2022-02-12,549.1320702448847,24.974853229930282,49.44363887591186
1963,Cow 33,2022-02-13,557.2074589772748,19.89892045743609,41.112776740088975
1964,Cow 33,2022-02-14,481.9649067520781,20.581685265154,30.030695733362144
1965,Cow 33,2022-02-15,532.0627466420464,21.00159443218294,58.24971262262487
1966,Cow 33,2022-02-16,322.5471443635656,17.759639298823572,59.5260248977027
1967,Cow 33,2022-02-17,461.2337515428622,20.39167578868856,55.11348704279465
1968,Cow 33,2022-02-18,552.4993148079112,22.54536772532408,48.753113124082944
1969,Cow 33,2022-02-19,297.4724534434984,19.71975519944322,56.95116447615917
1970,Cow 33,2022-02-20,536.3073384429556,17.52010834590603,41.49696148934656
1971,Cow 33,2022-02-21,390.4771170506113,21.716516799317112,36.09203669244382
1972,Cow 33,2022-02-22,377.00292517119556,17.524719953399973,42.09944202004906
1973,Cow 33,2022-02-23,538.7012757869691,28.942402593877624,31.031381863501725
1974,Cow 33,2022-02-24,368.47756873992586,22.983673963494283,56.82529744717493
1975,Cow 33,2022-02-25,417.4584134838125,27.130992841809416,44.85673566166054
1976,Cow 33,2022-02-26,488.88808707353695,19.177114076981045,63.52379636896589
1977,Cow 33,2022-02-27,489.5877061404341,14.242001632477383,36.11778133828626
1978,Cow 33,2022-02-28,482.9017541977145,18.77900986106855,58.29990541207785
1979,Cow 33,2022-03-01,543.3850776357403,18.433211006699093,49.90949853473279
1980,Cow 34,2022-01-01,318.24870139179893,28.72860304412073,37.15719655429842
1981,Cow 34,2022-01-02,500.2779083015122,17.884758293970524,59.68601386255979
1982,Cow 34,2022-01-03,381.2020854257512,23.19676053068652,61.3593599616418
1983,Cow 34,2022-01-04,552.1489655512873,18.720907916212937,60.0070738510102
1984,Cow 34,2022-01-05,402.36959000681964,26.00619696766985,59.50531567622211
1985,Cow 34,2022-01-06,368.66699405178286,20.13695797160407,47.4191840483851
1986,Cow 34,2022-01-07,614.0864831800685,25.168874460787414,57.834322717218996
1987,Cow 34,2022-01-08,556.8213441296177,22.530807940375208,46.31957667016617
1988,Cow 34,2022-01-09,452.65569139836714,15.169456723907924,50.736752468706236
1989,Cow 34,2022-01-10,506.0079503863589,24.836469699130625,37.42436627718164
1990,Cow 34,2022-01-11,524.1764190504784,19.295733055097962,62.764065348361655
1991,Cow 34,2022-01-12,477.9116815391388,9.335588574698015,22.1033279216695
1992,Cow 34,2022-01-13,568.8784974280308,20.740495500394896,42.173563819732294
1993,Cow 34,2022-01-14,365.6130405399433,22.18973317711815,52.17871428590656
1994,Cow 34,2022-01-15,511.7837778304264,16.598542837930868,62.240977061471554
1995,Cow 34,2022-01-16,351.0966385011602,19.66631483041401,46.691412561820556
1996,Cow 34,2022-01-17,488.5020871718814,29.443271647145366,50.45418423812385
1997,Cow 34,2022-01-18,440.5546884815416,19.55636645588802,57.56789515048485
1998,Cow 34,2022-01-19,675.8819794411196,21.381409094744733,49.20142175982964
1999,Cow 34,2022-01-20,466.2038069879129,23.70073101548174,57.415993456331705
2000,Cow 34,2022-01-21,571.5765552964732,18.098024280830398,45.99872755199494
2001,Cow 34,2022-01-22,446.86819402125695,18.577894797724433,47.470760530706734
2002,Cow 34,2022-01-23,344.4346889507259,18.623387842187086,41.105272672284464
2003,Cow 34,2022-01-24,606.7548152203436,13.533998408163535,40.67990327749032
2004,Cow 34,2022-01-25,236.25514413522154,21.910715020049683,59.05767138403571
2005,Cow 34,2022-01-26,599.911343273685,13.185228823459305,65.76035798735259
2006,Cow 34,2022-01-27,301.2260998355383,20.168651881099684,66.58000343271023
2007,Cow 34,2022-01-28,533.4065100120561,17.78019546227668,35.293372871310055
2008,Cow 34,2022-01-29,398.97502529042094,21.7716160949332,34.44894714124176
2009,Cow 34,2022-01-30,637.86668498581,13.614230453522499,58.97858699335051
2010,Cow 34,2022-01-31,567.6762478928678,16.16282379357138,42.32543775925785
2011,Cow 34,2022-02-01,442.2601877697785,19.59395235894018,55.90215830753493
2012,Cow 34,2022-02-02,438.0331074645717,21.290719130590787,46.820149576778434
2013,Cow 34,2022-02-03,337.1806685953526,20.843624944166553,64.34882095977511
2014,Cow 34,2022-02-04,369.64016283356295,22.344540664467633,46.07567871176178
2015,Cow 34,2022-02-05,275.18800186031467,18.284482132539594,52.614999016476155
2016,Cow 34,2022-02-06,393.66602560441424,6.889344757545075,56.64846924029428
2017,Cow 34,2022-02-07,480.4483314519663,18.150280438381778,44.36151458086192
2018,Cow 34,2022-02-08,324.28713589482453,18.992244839739158,39.9213612350742
2019,Cow 34,2022-02-09,585.180839182902,26.659486380372016,63.344763701139506
2020,Cow 34,2022-02-10,499.725737517006,22.06017975662635,48.34512253843642
2021,Cow 34,2022-02-11,350.03019847818274,19.982126122100258,66.66000700003148
2022,Cow 34,2022-02-12,416.86524024497146,25.38352265144663,44.30627005961182
2023,Cow 34,2022-02-13,438.48911071649314,16.298660443408576,41.8544366971256
2024,Cow 34,2022-02-14,324.60663464327223,12.407802788977548,48.47353684257973
2025,Cow 34,2022-02-15,595.6201832475585,20.320195721367607,38.90601268033407
2026,Cow 34,2022-02-16,406.2355618781927,20.162074637293635,59.38070599902019
2027,Cow 34,2022-02-17,495.1987447200905,23.35052948648366,59.22313093869439
2028,Cow 34,2022-02-18,316.2395943585173,23.253066246424517,51.155302717845146
